arquivo,periodo_num,periodo,slug,titulo,autor,data_obra,licenca,credito,largura,altura,original_wxh,arquivo_commons,pagina_commons,resolvido_via,descricao
05-idade-moderna_liberdade-guiando-o-povo.jpg,05,idade-moderna,liberdade-guiando-o-povo,A Liberdade Guiando o Povo — Delacroix,Eugène Delacroix,"between October 1830 and December 1830 date QS:P,+1830-00-00T00:00:00Z/9,P1319,+1830-10-00T00:00:00Z/10,P1326,+1830-12-00T00:00:00Z/10 Romanticism (second half of 18 th century date QS:P,+1750-00-00T00:00:00Z/7,P4241,Q40719707 –first half of 19 th century date QS:P,+1850-00-00T00:00:00Z/7,P4241,Q40719687 )",Public domain,photo Shonagon 2024-05-02,2000,1600,10128x8103,La_Liberté_guidant_le_peuple_-_Eugène_Delacroix_-_Musée_du_Louvre_Peintures_RF_129_-_après_restauration_2024.jpg,https://commons.wikimedia.org/wiki/File:La_Libert%C3%A9_guidant_le_peuple_-_Eug%C3%A8ne_Delacroix_-_Mus%C3%A9e_du_Louvre_Peintures_RF_129_-_apr%C3%A8s_restauration_2024.jpg,wiki,
05-idade-moderna_luis-xiv-rigaud.jpg,05,idade-moderna,luis-xiv-rigaud,Retrato de Luís XIV — Hyacinthe Rigaud,Hyacinthe Rigaud,"1701 date QS:P571,+1701-00-00T00:00:00Z/9",CC0,"Jebulon , Own work , 3 July 2011",2085,2704,2085x2704,Louis XIV Rigaud Condé Chantilly.jpg,https://commons.wikimedia.org/wiki/File:Louis_XIV_Rigaud_Cond%C3%A9_Chantilly.jpg,search,
05-idade-moderna_lutero-cranach.jpg,05,idade-moderna,lutero-cranach,"Retrato de Martinho Lutero — Cranach, o Velho",Lucas Cranach the Elder,"1528 date QS:P571,+1528-00-00T00:00:00Z/9",Public domain,GalleriX,2148,3400,2148x3400,"Lucas_Cranach_d.Ä._-_Martin_Luther,_1528_(Veste_Coburg).jpg","https://commons.wikimedia.org/wiki/File:Lucas_Cranach_d.%C3%84._-_Martin_Luther,_1528_(Veste_Coburg).jpg",wiki,
05-idade-moderna_mapa-waldseemuller.jpg,05,idade-moderna,mapa-waldseemuller,Mapa de Waldseemüller (1507),Martin Waldseemüller,1507,Public domain,https://www.loc.gov/resource/g3200.ct000725,2000,1107,13708x7590,Waldseemuller_map_2.jpg,https://commons.wikimedia.org/wiki/File:Waldseemuller_map_2.jpg,wiki,"Waldseemüller map from 1507 is the first map to include the name ""America"" and the first to depict the Americas as separate from Asia. There is only one surviving copy of the map, which was purchased by the Library of Congress in 2001 for $10 million."
05-idade-moderna_moca-com-brinco-perola.jpg,05,idade-moderna,moca-com-brinco-perola,Moça com Brinco de Pérola — Vermeer,Johannes Vermeer,1665,Public domain,https://www.mauritshuis.nl/,2000,2369,12285x14550,1665_Girl_with_a_Pearl_Earring.jpg,https://commons.wikimedia.org/wiki/File:1665_Girl_with_a_Pearl_Earring.jpg,wiki,Megapixel Girl with a Pearl Earring by Johannes Vermeer.
05-idade-moderna_mona-lisa.jpg,05,idade-moderna,mona-lisa,Mona Lisa — Leonardo da Vinci,Leonardo da Vinci,"between 1503 and 1506 date QS:P,+1503-00-00T00:00:00Z/8,P1319,+1503-00-00T00:00:00Z/9,P1326,+1506-00-00T00:00:00Z/9",Public domain,"Cropped and relevelled from File:Mona Lisa, by Leonardo da Vinci, from C2RMF.jpg . Originally C2RMF: Galerie de tableaux en très haute définition : image page",2000,2981,7479x11146,"Mona_Lisa,_by_Leonardo_da_Vinci,_from_C2RMF_retouched.jpg","https://commons.wikimedia.org/wiki/File:Mona_Lisa,_by_Leonardo_da_Vinci,_from_C2RMF_retouched.jpg",wiki,
05-idade-moderna_morte-de-marat.jpg,05,idade-moderna,morte-de-marat,A Morte de Marat — Jacques-Louis David,Jacques-Louis David,"1793 date QS:P571,+1793-00-00T00:00:00Z/9",Public domain,Google Art & Culture : upload by user FDRMRZUSA. Web Gallery of Art,2000,2574,4045x5205,Death_of_Marat_by_David.jpg,https://commons.wikimedia.org/wiki/File:Death_of_Marat_by_David.jpg,wiki,
05-idade-moderna_napoleao-cruzando-os-alpes.jpg,05,idade-moderna,napoleao-cruzando-os-alpes,Napoleão Cruzando os Alpes — David,Jacques-Louis David,1800,Public domain,kb.dk pic,3394,4134,3394x4134,David_-_Napoleon_crossing_the_Alps_-_Malmaison2.jpg,https://commons.wikimedia.org/wiki/File:David_-_Napoleon_crossing_the_Alps_-_Malmaison2.jpg,wiki,"Bonaparte has an orange cloak, the crispin (cuff) of his gauntlet is embroidered, the horse is piebald, black and white, and the tack is complete and includes a standing martingale. The girth around the horse's belly is a dark faded red. The officer holding a sabre in the background is obscured by the horse's tail. Napoleon's face appears youthful."
05-idade-moderna_nascimento-de-venus.jpg,05,idade-moderna,nascimento-de-venus,O Nascimento de Vênus — Botticelli,Sandro Botticelli,1485,Public domain,"Adjusted levels from File:Sandro Botticelli - La nascita di Venere - Google Art Project.jpg , originally from Google Art Project. Compression Photoshop level 9.",2000,1256,30000x18840,Sandro_Botticelli_-_La_nascita_di_Venere_-_Google_Art_Project_-_edited.jpg,https://commons.wikimedia.org/wiki/File:Sandro_Botticelli_-_La_nascita_di_Venere_-_Google_Art_Project_-_edited.jpg,wiki,"Depicts the goddess Venus, having emerged from the sea as a fully grown woman, arriving at the sea-shore. The seashell she stands on was a symbol in classical antiquity for a woman's vulva. Thought to be based in part on the Venus de' Medici , an ancient Greek marble sculpture of Aphrodite."
05-idade-moderna_noite-de-sao-bartolomeu.jpg,05,idade-moderna,noite-de-sao-bartolomeu,O Massacre da Noite de São Bartolomeu — Dubois,François Dubois 1529-1584,"between circa 1572 and circa 1584 date QS:P571,+1550-00-00T00:00:00Z/7,P1319,+1572-00-00T00:00:00Z/9,P1326,+1584-00-00T00:00:00Z/9,P1480,Q5727902",Public domain,Current valid link to file (same source): Musée cantonal des Beaux-Arts ; direct link to the image: [1] Original link (museum homepage only): Musée cantonal des Beaux-Arts .,2304,1398,2304x1398,"La_masacre_de_San_Bartolomé,_por_François_Dubois.jpg","https://commons.wikimedia.org/wiki/File:La_masacre_de_San_Bartolom%C3%A9,_por_Fran%C3%A7ois_Dubois.jpg",wiki,"La topographie, manipulée, est adaptée au désir de montrer ensemble les lieux principaux de cette tragédie. On reconnaît à gauche l'église du couvent des Grands-Augustins (aujourd’hui disparue) où sonna le tocsin qui déclencha les tueries, la Seine et le pont des Meuniers. Au centre à l'arrière-plan , le Louvre et, devant le bâtiment, Catherine de Médicis la veuve noire, principale instigatrice de"
05-idade-moderna_palacio-de-versalhes.jpg,05,idade-moderna,palacio-de-versalhes,Palácio de Versalhes,G CHP,2010-09-18,CC BY-SA 2.5,Own work,2048,1536,2048x1536,Versailles-Chateau-Jardins02.jpg,https://commons.wikimedia.org/wiki/File:Versailles-Chateau-Jardins02.jpg,wiki,"Étienne Le Hongre (Français, 1628-1690): Le Parterre d’Eau . Décoration du bassin par une statue couchée figurant un fleuve ou une rivière de France : La Loire et le Loiret, Le Rhône et la Saône, La Seine et la Marne, La Garonne et la Dordogne. Ici, La Seine , XVIIe s. Bronze fondu par les frères Keller et placé sur la margelle occidentale du Bassin du Nord du Parterre d'Eau des jardins de Versail"
05-idade-moderna_planisferio-cantino.jpg,05,idade-moderna,planisferio-cantino,Planisfério de Cantino,anonymous Portuguese (1502),1502,Public domain,"Biblioteca Estense Universitaria, Modena, Italy",2000,939,10643x4998,Cantino_planisphere_(1502).jpg,https://commons.wikimedia.org/wiki/File:Cantino_planisphere_(1502).jpg,wiki,"The Cantino planisphere , completed by an unknown Portuguese cartographer in 1502, is one of the most precious cartographic documents of all time. It depicts the world, as it became known to the Europeans after the great exploration voyages at the end of the fifteenth and beginning of the sixteenth century to the Americas, Africa and India. It is now kept in the Biblioteca Universitaria Estense, M"
05-idade-moderna_primavera-botticelli.jpg,05,idade-moderna,primavera-botticelli,A Primavera — Botticelli,Sandro Botticelli,"between 1480 and 1485 date QS:P,+1480-00-00T00:00:00Z/8,P1319,+1480-00-00T00:00:00Z/9,P1326,+1485-00-00T00:00:00Z/9 Early Renaissance (1420s date QS:P,+1420-00-00T00:00:00Z/8 –1500)",Public domain,http://www.googleartproject.com/collection/uffizi-gallery/artwork/la-primavera-spring-botticelli-filipepi/331460/,2000,1314,4926x3236,Botticelli-primavera.jpg,https://commons.wikimedia.org/wiki/File:Botticelli-primavera.jpg,wiki,
05-idade-moderna_retrato-arnolfini.jpg,05,idade-moderna,retrato-arnolfini,O Casal Arnolfini — Jan van Eyck,Jan van Eyck,"1434 date QS:P571,+1434-00-00T00:00:00Z/9",Public domain,Gennadii Saus i Segura,2000,2736,8283x11331,The_Arnolfini_portrait_(1434).jpg,https://commons.wikimedia.org/wiki/File:The_Arnolfini_portrait_(1434).jpg,wiki,
05-idade-moderna_ronda-noturna.jpg,05,idade-moderna,ronda-noturna,A Ronda Noturna — Rembrandt,Rembrandt,1642,Public domain,https://www.rijksmuseum.nl/en/collection/SK-C-5,2000,1627,14168x11528,"La_ronda_de_noche,_por_Rembrandt_van_Rijn.jpg","https://commons.wikimedia.org/wiki/File:La_ronda_de_noche,_por_Rembrandt_van_Rijn.jpg",wiki,
05-idade-moderna_tomada-da-bastilha.jpg,05,idade-moderna,tomada-da-bastilha,A Tomada da Bastilha,Unidentified painter,"14 July 1789 date QS:P571,+1789-07-14T00:00:00Z/11",Public domain,Current version: Palace of Versailles ; direct link to the image: [1] Original version: L’Histoire par l’image,2000,1577,8332x6571,Anonymous_-_Prise_de_la_Bastille.jpg,https://commons.wikimedia.org/wiki/File:Anonymous_-_Prise_de_la_Bastille.jpg,wiki,Storming of the Bastille
05-idade-moderna_torre-de-babel-bruegel.jpg,05,idade-moderna,torre-de-babel-bruegel,"A Torre de Babel — Bruegel, o Velho",Pieter Brueghel the Elder,"1563 date QS:P571,+1563-00-00T00:00:00Z/9",Public domain,"Levels adjusted from File:Pieter_Bruegel_the_Elder_-_The_Tower_of_Babel_(Vienna)_-_Google_Art_Project.jpg , originally from Google Art Project.",2000,1463,30000x21952,Pieter_Bruegel_the_Elder_-_The_Tower_of_Babel_(Vienna)_-_Google_Art_Project_-_edited.jpg,https://commons.wikimedia.org/wiki/File:Pieter_Bruegel_the_Elder_-_The_Tower_of_Babel_(Vienna)_-_Google_Art_Project_-_edited.jpg,wiki,Tower of Babel
05-idade-moderna_tres-de-maio-goya.jpg,05,idade-moderna,tres-de-maio-goya,O Três de Maio de 1808 — Goya,"El_Tres_de_Mayo,_by_Francisco_de_Goya,_from_Prado_in_Google_Earth.jpg : Francisco de Goya derivative work: Papa Lima Whiskey 2",2012-03-21 14:01,Public domain,"This file was derived from: El Tres de Mayo, by Francisco de Goya, from Prado in Google Earth.jpg :",2000,1545,29294x22626,"El_Tres_de_Mayo,_by_Francisco_de_Goya,_from_Prado_thin_black_margin.jpg","https://commons.wikimedia.org/wiki/File:El_Tres_de_Mayo,_by_Francisco_de_Goya,_from_Prado_thin_black_margin.jpg",wiki,The Third of May by Francisco Goya
05-idade-moderna_ultima-ceia.jpg,05,idade-moderna,ultima-ceia,A Última Ceia — Leonardo da Vinci,Leonardo da Vinci,"from 1495 until 1498 date QS:P571,+1495-00-00T00:00:00Z/8,P580,+1495-00-00T00:00:00Z/9,P582,+1498-00-00T00:00:00Z/9",Public domain,Online Taken on 23 July 2013,2000,1000,9600x4800,The_Last_Supper_-_Leonardo_Da_Vinci_-_High_Resolution_32x16.jpg,https://commons.wikimedia.org/wiki/File:The_Last_Supper_-_Leonardo_Da_Vinci_-_High_Resolution_32x16.jpg,wiki,The Last Supper Restored - Leonardo Da Vinci
06-brasil_alegoria-da-republica.jpg,06,brasil,alegoria-da-republica,Estudo para a Proclamação da República — Henrique Bernardelli,Henrique Bernardelli,Unknown date,Public domain,Scan: Museu da República (Safra catalogue).,1020,1365,1020x1365,Henrique Bernardelli - Estudo do quadro Proclamação da República.jpg,https://commons.wikimedia.org/wiki/File:Henrique_Bernardelli_-_Estudo_do_quadro_Proclama%C3%A7%C3%A3o_da_Rep%C3%BAblica.jpg,search,
06-brasil_batalha-do-avai.jpg,06,brasil,batalha-do-avai,Batalha do Avaí — Pedro Américo,Pedro Américo,"from 1872 until 1877 date QS:P571,+1872-00-00T00:00:00Z/8,P580,+1872-00-00T00:00:00Z/9,P582,+1877-00-00T00:00:00Z/9",Public domain,Google Arts & Culture: info .,2000,996,11207x5581,Pedro Américo - Batalha do Avaí.jpg,https://commons.wikimedia.org/wiki/File:Pedro_Am%C3%A9rico_-_Batalha_do_Ava%C3%AD.jpg,search,
06-brasil_batalha-dos-guararapes.jpg,06,brasil,batalha-dos-guararapes,Batalha dos Guararapes — Vítor Meirelles,Victor Meirelles,"from 1875 until 1879 date QS:P571,+1875-00-00T00:00:00Z/8,P580,+1875-00-00T00:00:00Z/9,P582,+1879-00-00T00:00:00Z/9",Public domain,"User:Wmpearl , 2013-12-26",2864,1668,2864x1668,"Victor Meirelles - 'Battle of Guararapes', 1879, oil on canvas, Museu Nacional de Belas Artes, Rio de Janeiro.JPG","https://commons.wikimedia.org/wiki/File:Victor_Meirelles_-_%27Battle_of_Guararapes%27,_1879,_oil_on_canvas,_Museu_Nacional_de_Belas_Artes,_Rio_de_Janeiro.JPG",search,
06-brasil_caipira-picando-fumo.jpg,06,brasil,caipira-picando-fumo,Caipira Picando Fumo — Almeida Júnior,José Ferraz de Almeida Júnior,"1893 date QS:P571,+1893-00-00T00:00:00Z/9",Public domain,Google Art Project,1507,2139,1507x2139,Caipira picando fumo.jpg,https://commons.wikimedia.org/wiki/File:Caipira_picando_fumo.jpg,search,
06-brasil_debret-jantar.jpg,06,brasil,debret-jantar,Cena de escravidão urbana — Jean-Baptiste Debret,Jean-Baptiste Debret,"between 1768 and 1848 date QS:P,+1500-00-00T00:00:00Z/6,P1319,+1768-00-00T00:00:00Z/9,P1326,+1848-00-00T00:00:00Z/9",Public domain,"J.B. Debret, “Overseers punishing slaves on a rural estate”. (3 vols., Paris, 1834,1835, 1839), Voyage Pittoresque et historique au Bresil. Conrad, Robert. The Destruction of Brazilian Slavery 1850-1888. London, England: University of California Press, Ltd, 1972. Photography Own work",3756,2717,3756x2717,"Slavery in Brazil, by Jean-Baptiste Debret (1768-1848).jpg","https://commons.wikimedia.org/wiki/File:Slavery_in_Brazil,_by_Jean-Baptiste_Debret_(1768-1848).jpg",search,"Slavery in Brazil, by Jean-Baptiste Debret ."
06-brasil_desembarque-de-cabral.jpg,06,brasil,desembarque-de-cabral,Desembarque de Cabral em Porto Seguro — Oscar Pereira da Silva,Oscar Pereira da Silva,1904 [ 1 ],Public domain,Own work,800,439,800x439,Oscar Pereira da Silva - Desembarque de Pedro Álvares Cabral em Porto Seguro em 1500.jpg,https://commons.wikimedia.org/wiki/File:Oscar_Pereira_da_Silva_-_Desembarque_de_Pedro_%C3%81lvares_Cabral_em_Porto_Seguro_em_1500.jpg,search,
06-brasil_dom-pedro-ii.jpg,06,brasil,dom-pedro-ii,Retrato de Dom Pedro II,Mathew Benjamin Brady / Levin Corbin Handy,1876,Public domain,This image is available from the United States Library of Congress 's Prints and Photographs division under the digital ID cwpbh.04006 . This tag does not indicate the copyright status of the attached work. A normal copyright tag is still required. See Commons:Licensing .,2892,3880,2892x3880,Pedro_II_of_Brazil_-_Brady-Handy.jpg,https://commons.wikimedia.org/wiki/File:Pedro_II_of_Brazil_-_Brady-Handy.jpg,wiki,"Pedro II of Brazil . Library of Congress description: ""Pedro, D. of Brazil (1876)""."
06-brasil_independencia-ou-morte.jpg,06,brasil,independencia-ou-morte,Independência ou Morte (O Grito do Ipiranga) — Pedro Américo,Pedro Américo,1888,Public domain,xQEMjjFlwma5eQ at Google Arts & Culture,2000,1070,34130x18254,Pedro Américo - Independência ou Morte - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Pedro_Am%C3%A9rico_-_Independ%C3%AAncia_ou_Morte_-_Google_Art_Project.jpg,search,"Independence or Death , by Pedro Américo , oil on canvas, 1888. Displayed in the Museu Paulista ."
06-brasil_marc-ferrez-rio.jpg,06,brasil,marc-ferrez-rio,Rio de Janeiro no séc. XIX — fotografia de Marc Ferrez,Marc Ferrez,"Taken in second half of 19 th century date QS:P571,+1850-00-00T00:00:00Z/7 , 1889",Public domain,reiss-sohn.de,1624,738,1624x738,"Rio de Janeiro, La Saude, photograph by Marc Ferrez.jpg","https://commons.wikimedia.org/wiki/File:Rio_de_Janeiro,_La_Saude,_photograph_by_Marc_Ferrez.jpg",search,
06-brasil_moema-meirelles.jpg,06,brasil,moema-meirelles,Moema — Vítor Meirelles,Victor Meirelles,"1866 date QS:P571,+1866-00-00T00:00:00Z/9",Public domain,[1],800,525,800x525,Victor Meirelles - Moema.jpg,https://commons.wikimedia.org/wiki/File:Victor_Meirelles_-_Moema.jpg,search,
06-brasil_partida-da-moncao.jpg,06,brasil,partida-da-moncao,Partida da Monção — Almeida Júnior,José Ferraz de Almeida Júnior,"1897 date QS:P571,+1897-00-00T00:00:00Z/9",Public domain,Scan from MP/Safra catalogue.,963,588,963x588,"Almeida Júnior - Partida da Monção, 1897.jpg","https://commons.wikimedia.org/wiki/File:Almeida_J%C3%BAnior_-_Partida_da_Mon%C3%A7%C3%A3o,_1897.jpg",search,
06-brasil_primeira-missa.jpg,06,brasil,primeira-missa,A Primeira Missa no Brasil — Vítor Meirelles,Victor Meirelles,"1860 date QS:P571,+1860-00-00T00:00:00Z/9",Public domain,Own work,2000,1478,4191x3097,Pintura sobre a primeira missa no Brasil.jpg,https://commons.wikimedia.org/wiki/File:Pintura_sobre_a_primeira_missa_no_Brasil.jpg,search,Obra do catarinense Victor Meirelles de 1860 chamada Primeira Missa no Brasil exposta no museu Nacional de Belas Artes no Rio de Janeiro
06-brasil_proclamacao-da-republica.jpg,06,brasil,proclamacao-da-republica,Proclamação da República — Benedito Calixto,Benedito Calixto,"1893 date QS:P571,+1893-00-00T00:00:00Z/9",Public domain,Own work,2000,1233,5799x3574,Proclamação da República by Benedito Calixto 1893.jpg,https://commons.wikimedia.org/wiki/File:Proclama%C3%A7%C3%A3o_da_Rep%C3%BAblica_by_Benedito_Calixto_1893.jpg,search,
06-brasil_redencao-de-cam.jpg,06,brasil,redencao-de-cam,A Redenção de Cam — Modesto Brocos,Modesto Brocos Gómez,"1895 date QS:P571,+1895-00-00T00:00:00Z/9",Public domain,Own work,2160,2560,2160x2560,Redenção.jpg,https://commons.wikimedia.org/wiki/File:Reden%C3%A7%C3%A3o.jpg,wiki,Ham's Redemption
06-brasil_rugendas-escravidao.jpg,06,brasil,rugendas-escravidao,Navio negreiro (porão) — Johann Moritz Rugendas,Johann Moritz Rugendas,2016-04-29 16:32:44,Public domain,Own work,3423,2052,3423x2052,Navio negreiro - Rugendas 1830.jpg,https://commons.wikimedia.org/wiki/File:Navio_negreiro_-_Rugendas_1830.jpg,search,Negros in the cellar of a slave boat.
06-brasil_tiradentes-pedro-americo.jpg,06,brasil,tiradentes-pedro-americo,Tiradentes Esquartejado — Pedro Américo,Pedro Américo,"1893 date QS:P571,+1893-00-00T00:00:00Z/9",Public domain,Own work,3000,4979,3000x4979,Tiradentes_quartered_(Tiradentes_escuartejado)_by_Pedro_Américo_1893.jpg,https://commons.wikimedia.org/wiki/File:Tiradentes_quartered_(Tiradentes_escuartejado)_by_Pedro_Am%C3%A9rico_1893.jpg,wiki,"Joaquim José da Silva Xavier (known as Tiradentes -translation from Portuguese denotes: ""Toothpuller""-), was a dentist, and leading member of the Brazilian revolutionary movement, known as Inconfidência Mineira , whose aim was full independence from Portuguese colonial power, and creation of a Brazilian republic. When the separatists' plot was uncovered by authorities, Tiradentes was arrested, tri"
07-contemporanea_arbeit-macht-frei.jpg,07,contemporanea,arbeit-macht-frei,Portão Arbeit macht frei — Auschwitz I,Bibi595,2012-01-30,CC BY-SA 3.0,Own work,2000,1331,4592x3056,Auschwitz-Work Set Free-new.JPG,https://commons.wikimedia.org/wiki/File:Auschwitz-Work_Set_Free-new.JPG,search,"The main entrance to the German death camp Auschwitz I near the town of Oświęcim in Poland. Above the gate is the infamous motto, Arbeit macht frei (""work makes free"")."
07-contemporanea_bal-moulin-galette.jpg,07,contemporanea,bal-moulin-galette,Baile no Moulin de la Galette — Pierre-Auguste Renoir,Pierre-Auguste Renoir,1876,Public domain,Google Art & Culture,2000,1487,40869x30379,"Renoir,_Pierre-Auguste_-_Dance_at_Le_Moulin_de_la_Galette,_1876.jpg","https://commons.wikimedia.org/wiki/File:Renoir,_Pierre-Auguste_-_Dance_at_Le_Moulin_de_la_Galette,_1876.jpg",wiki,
07-contemporanea_balsa-da-medusa.jpg,07,contemporanea,balsa-da-medusa,A Balsa da Medusa — Théodore Géricault,Théodore Géricault,1819,Public domain,Unknown source,2000,1365,5872x4008,"JEAN_LOUIS_THÉODORE_GÉRICAULT_-_La_Balsa_de_la_Medusa_(Museo_del_Louvre,_1818-19).jpg","https://commons.wikimedia.org/wiki/File:JEAN_LOUIS_TH%C3%89ODORE_G%C3%89RICAULT_-_La_Balsa_de_la_Medusa_(Museo_del_Louvre,_1818-19).jpg",wiki,
07-contemporanea_bandeira-sobre-reichstag.jpg,07,contemporanea,bandeira-sobre-reichstag,Bandeira sobre o Reichstag — Yevgeny Khaldei (1945),Yevgeny Khaldei / Adam Cuerden,Taken on 2 May 1945.,Public domain,Internet portal of the Ministry of Defense of Russia mil.ru archive,2000,1444,4349x3139,Raising_a_flag_over_the_Reichstag_-_Restoration.jpg,https://commons.wikimedia.org/wiki/File:Raising_a_flag_over_the_Reichstag_-_Restoration.jpg,wiki,"The iconic "" Raising a flag over the Reichstag "" photo by Yevgeny Khaldei . Published: Ogoniok magazine (No 19, 1945) 1945-05-13 on 1st, title page (not on cover)"
07-contemporanea_bismarck-retrato.jpg,07,contemporanea,bismarck-retrato,Retrato de Otto von Bismarck,Unknown author,1885,Public domain,Bridgeman Art Library : Object 2990143,676,912,676x912,Otto_von_Bismarck_1885_(cropped).jpg,https://commons.wikimedia.org/wiki/File:Otto_von_Bismarck_1885_(cropped).jpg,wiki,"Portrait of Otto von Bismarck, Chancellor of the German Empire, in 1885."
07-contemporanea_bolchevique-kustodiev.jpg,07,contemporanea,bolchevique-kustodiev,O Bolchevique — Boris Kustodiev (1920),Boris Kustodiev,"1920 date QS:P571,+1920-00-00T00:00:00Z/9",Public domain,Tretyakov Gallery,2048,1453,2048x1453,Kustodiev The Bolshevik.jpg,https://commons.wikimedia.org/wiki/File:Kustodiev_The_Bolshevik.jpg,search,
07-contemporanea_boxer-rebellion-aliados.jpg,07,contemporanea,boxer-rebellion-aliados,Tropas das Oito Nações na Rebelião dos Boxers (1900),Unknown author,"between 1899 and 1901 date QS:P571,+1500-00-00T00:00:00Z/6,P1319,+1899-00-00T00:00:00Z/9,P1326,+1901-00-00T00:00:00Z/9",Public domain,http://media.iwm.org.uk/iwm/mediaLib//8/media-8840/large.jpg This photograph Q 114294 comes from the collections of the Imperial War Museums .,800,560,800x560,"The Boxer Rebellion, 1899 - 1901 Q114294.jpg","https://commons.wikimedia.org/wiki/File:The_Boxer_Rebellion,_1899_-_1901_Q114294.jpg",search,"The Boxer Rebellion, 1899 - 1901 A group of Russian soldiers in China as part of the Eight-Nation Alliance force during the Boxer Rebellion in 1900."
07-contemporanea_britadores-de-pedra.jpg,07,contemporanea,britadores-de-pedra,Os Britadores de Pedras — Gustave Courbet,Gustave Courbet,"1849 date QS:P571,+1849-00-00T00:00:00Z/9",Public domain,"Web Gallery of Art : Image Info about artwork wga QS:P11807,""c/courbet/1/courb103""",1315,800,1315x800,Gustave_Courbet_-_The_Stonebreakers_-_WGA05457.jpg,https://commons.wikimedia.org/wiki/File:Gustave_Courbet_-_The_Stonebreakers_-_WGA05457.jpg,wiki,
07-contemporanea_caminhante-mar-de-nevoa.jpg,07,contemporanea,caminhante-mar-de-nevoa,Caminhante sobre o Mar de Névoa — Caspar David Friedrich,Caspar David Friedrich,1818,Public domain,https://www.tiqets.com/ja/hamburg-attractions-c64886/tickets-for-hamburger-kunsthalle-skip-the-line-p976728/,2000,2565,5256x6742,Caspar_David_Friedrich_-_Wanderer_above_the_Sea_of_Fog.jpeg,https://commons.wikimedia.org/wiki/File:Caspar_David_Friedrich_-_Wanderer_above_the_Sea_of_Fog.jpeg,wiki,The hiker stands as a back figure in the center of the composition. He looks down on an almost impenetrable sea of fog in the midst of a rocky landscape - a metaphor for life as an ominous journey into the unknown.
07-contemporanea_cartaz-moor-voluntario.jpg,07,contemporanea,cartaz-moor-voluntario,Você se alistou como voluntário? — Dmitry Moor (1920),Dmitry Moor,1920,Public domain,http://www.spanglyprincess.com/?p=1232,3417,5009,3417x5009,Dmitry Moor 1920 Did you volunteer.jpg,https://commons.wikimedia.org/wiki/File:Dmitry_Moor_1920_Did_you_volunteer.jpg,search,"Poster by Dmitry Moor , 1920. Русский: Плакат гражданской войны в России Source http://www.spanglyprincess.com/?p=1232"
07-contemporanea_cartaz-votes-for-women.jpg,07,contemporanea,cartaz-votes-for-women,Cartaz Votes for Women — movimento sufragista,Unknown author (uploaded to en.wikipedia by Jack1956),June 1908 (15 October 2019 (original upload date)),Public domain,Transferred from en.wikipedia to Commons. (Original text : Scanned from a copy in my collection - the Glenn Christodoulou Collection ),2048,1153,2048x1153,Suffragettes Radcliffe Spong Dallas Marsh.jpg,https://commons.wikimedia.org/wiki/File:Suffragettes_Radcliffe_Spong_Dallas_Marsh.jpg,search,"Photograph of a poster parade of Suffragettes announcing a demonstration to be held at the House of Commons on 30th June 1908. The photograph was taken in The Strand . The Suffragettes that appear in the photo have been identified as Dorothy Hartopp Radcliffe , Dora Spong who appears to be holding a pile of Votes for Women newspapers, Hilda Dallas and Charlotte Marsh carrying the placard."
07-contemporanea_cecil-rhodes-retrato.jpg,07,contemporanea,cecil-rhodes-retrato,Retrato de Cecil Rhodes,Alexander Bassano,1890,Public domain,National Library of Norway,2578,3458,2578x3458,Cecil_John_Rhodes_(Cropped).jpg,https://commons.wikimedia.org/wiki/File:Cecil_John_Rhodes_(Cropped).jpg,wiki,Cecil John Rhodes circa 1890
07-contemporanea_cidade-que-se-ergue-boccioni.jpg,07,contemporanea,cidade-que-se-ergue-boccioni,A Cidade que se Ergue — Umberto Boccioni (1910),Umberto Boccioni,"1910 date QS:P571,+1910-00-00T00:00:00Z/9",Public domain,Moma.org,2583,1715,2583x1715,The_City_Rises_by_Umberto_Boccioni_1910.jpg,https://commons.wikimedia.org/wiki/File:The_City_Rises_by_Umberto_Boccioni_1910.jpg,wiki,
07-contemporanea_cogumelo-nagasaki.jpg,07,contemporanea,cogumelo-nagasaki,Cogumelo atômico sobre Nagasaki (1945),US gov,1945,Public domain,US gov,703,1029,703x1029,Atomic cloud over Nagasaki from B-29.jpg,https://commons.wikimedia.org/wiki/File:Atomic_cloud_over_Nagasaki_from_B-29.jpg,search,Atomic cloud over Nagasaki from B-29
07-contemporanea_coluna-prestes-foto.png,07,contemporanea,coluna-prestes-foto,Coluna Prestes — fotografia (1925-27),Desconhecido. Acervo CPDOC/FGV,"circa 1925 date QS:P,+1925-00-00T00:00:00Z/9,P1480,Q5727902",Public domain,Ministério do silêncio . Lucas Figueiredo. Editora Record. ISBN 9788501069207 (2005),777,533,777x533,Comando_da_Coluna_Prestes.png,https://commons.wikimedia.org/wiki/File:Comando_da_Coluna_Prestes.png,wiki,"Comando da Coluna Prestes . Luís Carlos Prestes é o terceiro sentado, da esquerda para a direita."
